NAME,B01001_001E,B01001_001M,B05012_003E,B05012_003M,B05002_021E,B05002_021M,B16003_001E,B16003_001M,B19013_001E,B19013_001M,B05002_022E,B05002_022M,B05002_023E,B05002_023M,B05002_024E,B05002_024M,B05002_025E,B05002_025M,B05002_026E,B05002_026M,B05002_027E,B05002_027M,state,county,tract,GEOID,foreign_born_rate_e,foreign_born_rate_m,non_cit_foreign_born_rate_e,non_cit_foreign_born_rate_m,europe_origin_rate_e,europe_origin_rate_m,asia_origin_rate_e,asia_origin_rate_m,africa_origin_rate_e,africa_origin_rate_m,oceania_origin_rate_e,oceania_origin_rate_m,latam_origin_rate_e,latam_origin_rate_m,noram_origin_rate_e,noram_origin_rate_m,limited_english_rate_e,limited_english_rate_m,foreign_born_rate_cv,non_cit_foreign_born_rate_cv,europe_origin_rate_cv,asia_origin_rate_cv,africa_origin_rate_cv,oceania_origin_rate_cv,latam_origin_rate_cv,noram_origin_rate_cv,limited_english_rate_cv
"Census Tract 2462.02, Passaic County, New Jersey",4995.0,217.0,424.0,119.0,26.0,23.0,0.0,12.0,134076.0,15933.0,7.0,11.0,8.0,11.0,0.0,12.0,0.0,12.0,11.0,16.0,0.0,12.0,34,31,246202,34031246202,0.0848848848848848,0.0241075434590737,0.0052052052052052,0.0046101539305462,0.0014014014014014,0.0022030436039911,0.0016016016016016,0.0022033011117308,0.0,0.0024024024024024,0.0,0.0024024024024024,0.0022022022022022,0.0032046316088561,0.0,0.0024024024024024,0.0,0.0024024024024024,17.26460680995487,53.84082039531977,95.56407122827493,83.62833626972314,inf,inf,88.46164623507244,inf,inf
"Census Tract 1249, Passaic County, New Jersey",4954.0,404.0,2240.0,301.0,934.0,218.0,466.0,274.0,54375.0,8272.0,45.0,49.0,29.0,32.0,0.0,12.0,0.0,12.0,860.0,222.0,0.0,12.0,34,31,124900,34031124900,0.4521598708114654,0.0710726942061567,0.1885345175615664,0.046613497847831,0.009083568833266,0.0099186975692176,0.005853855470327,0.0064770431977155,0.0,0.0024222850222042,0.0,0.0024222850222042,0.1735970932579733,0.0469952901438162,0.0,0.0024222850222042,0.0940654016955995,0.0558382759780484,9.555311742762177,15.029859371279851,66.37923371550716,67.2618635394256,inf,inf,16.45682246218036,inf,36.08578723342318
"Census Tract 1251, Passaic County, New Jersey",3932.0,423.0,2059.0,304.0,1186.0,311.0,566.0,260.0,45471.0,7861.0,186.0,103.0,38.0,37.0,1.0,3.0,0.0,12.0,961.0,303.0,0.0,12.0,34,31,125100,34031125100,0.5236520854526958,0.0956609338140317,0.3016276703967446,0.0854919807259028,0.0473041709053916,0.0266850519951007,0.0096642929806714,0.0094672301376874,0.0002543234994913,0.0007634608972845,0.0,0.0030518819938962,0.2444048830111902,0.0814220961743412,0.0,0.0030518819938962,0.1439471007121057,0.067913206655572,11.105187006315893,17.23011979754942,34.29278179061215,59.550710128598624,182.4880393995563,inf,20.25193375425862,inf,28.68041377873944
"Census Tract 1812, Passaic County, New Jersey",4886.0,567.0,1937.0,489.0,959.0,304.0,849.0,310.0,40745.0,4974.0,11.0,17.0,0.0,12.0,20.0,33.0,0.0,12.0,928.0,295.0,0.0,12.0,34,31,181200,34031181200,0.3964388047482603,0.1101492035804573,0.1962750716332378,0.066256619538499,0.0022513303315595,0.0034891236235118,0.0,0.0024559967253376,0.0040933278755628,0.0067706744394498,0.0,0.0024559967253376,0.1899304134261154,0.0642738030954432,0.0,0.0024559967253376,0.1737617683176422,0.0665737863765223,16.890375355432116,20.52098615041036,94.21308662326136,inf,100.55171827097836,inf,20.571861042103546,inf,23.290731469219164
"Census Tract 1814, Passaic County, New Jersey",3183.0,535.0,792.0,241.0,404.0,183.0,439.0,171.0,26667.0,7182.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,404.0,183.0,0.0,12.0,34,31,181400,34031181400,0.2488218661639962,0.0864974442783838,0.1269242852654728,0.0613233630198418,0.0,0.003770028275212,0.0,0.003770028275212,0.0,0.003770028275212,0.0,0.003770028275212,0.1269242852654728,0.0613233630198418,0.0,0.003770028275212,0.1379202010681746,0.0585110321153048,21.13240038209572,29.370770184500973,inf,inf,inf,inf,29.370770184500973,inf,25.78956252092906
"Census Tract 1832, Passaic County, New Jersey",3042.0,386.0,702.0,208.0,469.0,189.0,575.0,225.0,19318.0,4723.0,17.0,19.0,33.0,52.0,0.0,12.0,0.0,12.0,419.0,186.0,0.0,12.0,34,31,183200,34031183200,0.2307692307692307,0.0743824107224038,0.1541748849441157,0.0651374008006786,0.0055884286653517,0.0062860161757062,0.0108481262327416,0.0171493507262712,0.0,0.0039447731755424,0.0,0.0039447731755424,0.1377383300460223,0.0635928838251434,0.0,0.0039447731755424,0.1890203813280736,0.0777561516455914,19.594150747543047,25.683303832854538,68.37854892364886,96.1008103699314,inf,inf,28.066470696053887,inf,25.006920925692004
"Census Tract 2460.02, Passaic County, New Jersey",2981.0,182.0,438.0,140.0,152.0,76.0,8.0,14.0,150682.0,16962.0,48.0,39.0,95.0,71.0,0.0,12.0,0.0,12.0,9.0,14.0,0.0,12.0,34,31,246002,34031246002,0.146930560214693,0.0478131669877347,0.0509896008050989,0.0256841614188847,0.0161019792016101,0.0131197416724117,0.0318685005031868,0.0238968510422535,0.0,0.0040254948004025,0.0,0.0040254948004025,0.0030191211003019,0.004700026502704,0.0,0.0040254948004025,0.0026836632002683,0.0046992678403342,19.781967049789355,30.62089473272092,49.531344890399446,45.58407484047858,inf,inf,94.63545426923802,inf,106.4477008513397
"Census Tract 1243.12, Passaic County, New Jersey",3989.0,256.0,1076.0,143.0,65.0,36.0,45.0,40.0,103846.0,7678.0,25.0,22.0,34.0,29.0,0.0,12.0,0.0,12.0,6.0,11.0,0.0,12.0,34,31,124312,34031124312,0.2697417899222863,0.0398094767375021,0.0162948107295061,0.0090852035913885,0.0062672348959639,0.0055298133773977,0.0085234394585109,0.0072905421231337,0.0,0.0030082727500626,0.0,0.0030082727500626,0.0015041363750313,0.0027592723737075,0.0,0.0030082727500626,0.011281022812735,0.0100536768855033,8.971650190726447,33.89373591400411,53.63750896641879,51.997090164814296,inf,inf,111.51709725146344,inf,54.176449978078914
"Census Tract 1244.02, Passaic County, New Jersey",5288.0,500.0,1564.0,462.0,561.0,321.0,535.0,388.0,97125.0,18233.0,92.0,86.0,162.0,187.0,0.0,17.0,0.0,17.0,307.0,239.0,0.0,17.0,34,31,124402,34031124402,0.2957639939485628,0.0917342664161444,0.106089258698941,0.0615267100902583,0.0173978819969742,0.0163462237904755,0.0306354009077155,0.0354815259672975,0.0,0.00321482602118,0.0,0.00321482602118,0.0580559757942511,0.0455288120916132,0.0,0.00321482602118,0.1011724659606656,0.0739946562543439,18.854733043966903,35.255459254510335,57.11565442317619,70.40651030622892,inf,inf,47.67311037106839,inf,44.46027239416762
"Census Tract 1817.02, Passaic County, New Jersey",2712.0,398.0,923.0,259.0,609.0,227.0,720.0,228.0,30625.0,10446.0,11.0,17.0,22.0,33.0,0.0,12.0,0.0,12.0,576.0,232.0,0.0,12.0,34,31,181702,34031181702,0.340339233038348,0.1077737839519052,0.2245575221238938,0.0899559118915772,0.0040560471976401,0.0062966351945954,0.0081120943952802,0.012226239830071,0.0,0.0044247787610619,0.0,0.0044247787610619,0.2123893805309734,0.0910471969476853,0.0,0.0044247787610619,0.2654867256637168,0.0926601370648427,19.25019854495661,24.35208778654104,94.3712332011206,91.62078590536804,inf,inf,26.05960804227062,inf,21.21701213440168
"Census Tract 12.02, Hudson County, New Jersey",1377.0,214.0,562.0,183.0,400.0,179.0,405.0,195.0,41875.0,22607.0,0.0,12.0,172.0,100.0,0.0,12.0,0.0,12.0,228.0,133.0,0.0,12.0,34,17,1202,34017001202,0.4081336238198983,0.1472579582229465,0.2904865649963689,0.1376086752404258,0.0,0.008714596949891,0.1249092229484386,0.0751713746199444,0.0,0.008714596949891,0.0,0.008714596949891,0.1655773420479303,0.0999558122053183,0.0,0.008714596949891,0.2941176470588235,0.1488063179336012,21.933629187227275,28.797438572350515,inf,36.5840753699242,inf,inf,36.697902577380496,inf,30.756321031868943
"Census Tract 23, Hudson County, New Jersey",2461.0,229.0,757.0,185.0,473.0,172.0,74.0,44.0,127904.0,12493.0,41.0,34.0,317.0,166.0,53.0,65.0,21.0,31.0,41.0,31.0,0.0,12.0,34,17,2300,34017002300,0.3075985371800081,0.0804374513859204,0.1921982933766761,0.0721422396936683,0.0166598943518894,0.0139022251788475,0.1288094270621698,0.0685088979730951,0.0215359609914668,0.0264879414484424,0.0085331166192604,0.012621506190705,0.0166598943518894,0.0126915390406187,0.0,0.0048760666395774,0.0300690776107273,0.0180965225469673,15.89674228864942,22.81782220273079,50.72781698442272,32.33206407175689,74.7683935362928,89.91612891974259,46.31014542065806,inf,36.5855105463621
"Census Tract 113.04, Hunterdon County, New Jersey",3559.0,217.0,369.0,141.0,157.0,91.0,21.0,32.0,164605.0,13815.0,39.0,40.0,71.0,70.0,0.0,12.0,0.0,12.0,33.0,35.0,14.0,24.0,34,19,11304,34019011304,0.1036808092160719,0.0401190582824598,0.0441135150323124,0.0257100605308538,0.0109581343073897,0.0112589543883083,0.0199494239955043,0.0197060221030903,0.0,0.0033717336330429,0.0,0.0033717336330429,0.0092722674908682,0.0098504601402747,0.0039336892385501,0.0067477312254294,0.0059005338578252,0.0089984845157274,23.52266100399081,35.42954152878198,62.45907359985859,60.04857456646128,inf,inf,64.58098487471281,104.27779171212946,92.70692254009008
"Census Tract 102, Hunterdon County, New Jersey",7263.0,154.0,277.0,114.0,147.0,82.0,2.0,4.0,115611.0,6384.0,30.0,36.0,0.0,17.0,0.0,17.0,37.0,42.0,62.0,65.0,18.0,28.0,34,19,10200,34019010200,0.0381385102574693,0.0157168109640384,0.020239570425444,0.0112982536953417,0.0041305245766212,0.0049574031863008,0.0,0.0023406305934186,0.0,0.0023406305934186,0.0050943136444995,0.0057837431480856,0.0085364174583505,0.0089513000754755,0.0024783147459727,0.0038555143927874,0.000275368305108,0.0005507675595361,25.05156157084954,33.93470900864999,72.95971497893215,inf,inf,69.01721265841813,63.744771495419904,94.57143206624514,121.58737948057356
"Census Tract 101, Hunterdon County, New Jersey",5812.0,38.0,675.0,232.0,114.0,86.0,87.0,93.0,148867.0,35692.0,85.0,83.0,4.0,7.0,0.0,17.0,0.0,17.0,0.0,17.0,25.0,28.0,34,19,10100,34019010100,0.1161390227116311,0.0399246339707111,0.0196145905024088,0.0147975275120516,0.0146249139710942,0.0142811184700611,0.0006882312456985,0.0012044130858064,0.0,0.0029249827942188,0.0,0.0029249827942188,0.0,0.0029249827942188,0.0043014452856159,0.0048177008076993,0.0149690295939435,0.0160016757660467,20.897622212115134,45.86105151178173,59.361244804574,106.38372119615576,inf,inf,inf,68.08626649081772,64.98392170790164
"Census Tract 107.02, Hunterdon County, New Jersey",3348.0,19.0,199.0,68.0,99.0,53.0,23.0,26.0,114943.0,10729.0,36.0,37.0,19.0,21.0,0.0,12.0,0.0,12.0,44.0,32.0,0.0,12.0,34,19,10702,34019010702,0.0594384707287933,0.0203134340529215,0.0295698924731182,0.0158312358879033,0.010752688172043,0.0110515424239207,0.0056750298685782,0.0062724841147264,0.0,0.003584229390681,0.0,0.003584229390681,0.013142174432497,0.0095582360261593,0.0,0.003584229390681,0.0068697729988052,0.0077659282054017,20.775420326306747,32.5461163321362,62.47984470666456,67.19013538987133,inf,inf,44.21245401434327,inf,68.72030562094612
"Census Tract 108.01, Hunterdon County, New Jersey",2686.0,21.0,426.0,154.0,230.0,145.0,145.0,120.0,103958.0,8984.0,3.0,5.0,103.0,87.0,13.0,15.0,21.0,24.0,85.0,106.0,5.0,8.0,34,19,10801,34019010801,0.1586001489203276,0.0573477333411645,0.0856291883842144,0.0539877698481488,0.0011169024571854,0.0018615245767583,0.0383469843633656,0.0323915587694688,0.0048399106478034,0.005584640483862,0.0078183172002978,0.0089354287376488,0.0316455696202531,0.0394646623857039,0.001861504095309,0.0029784421105494,0.0539836187639612,0.0446780918764568,21.98096547431652,38.32724985122976,101.31823734899324,51.34932384383004,70.14423352655288,69.47622402467752,75.81053686250733,97.26559889283752,50.31143686412878
"Census Tract 117, Hunterdon County, New Jersey",3890.0,19.0,244.0,125.0,63.0,66.0,0.0,12.0,108182.0,25061.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,29.0,42.0,34.0,52.0,34,19,11700,34019011700,0.0627249357326478,0.0321351365475212,0.0161953727506426,0.0169667653778355,0.0,0.0030848329048843,0.0,0.0030848329048843,0.0,0.0030848329048843,0.0,0.0030848329048843,0.0074550128534704,0.0107969765678729,0.0087403598971722,0.0133676774226922,0.0,0.0030848329048843,31.14397358360101,63.68574064725284,inf,inf,inf,inf,88.04158651928667,92.97383367472356,inf
"Census Tract 119, Hunterdon County, New Jersey",3822.0,19.0,363.0,178.0,133.0,95.0,34.0,54.0,75398.0,14330.0,5.0,10.0,52.0,69.0,0.0,12.0,0.0,12.0,56.0,68.0,20.0,31.0,34,19,11900,34019011900,0.0949764521193092,0.0465748683893835,0.0347985347985348,0.0248566982612206,0.0013082155939298,0.0026164392703371,0.0136054421768707,0.0180535018917442,0.0,0.0031397174254317,0.0,0.0031397174254317,0.0146520146520146,0.0177918811749869,0.0052328623757195,0.0081109783983345,0.0088958660387231,0.0141287976243342,29.810536475708837,43.42267557391296,121.58092268970717,80.66458292055955,inf,inf,73.81737934303095,94.22540862746052,96.5497309497684
"Census Tract 107.01, Hunterdon County, New Jersey",5560.0,27.0,515.0,166.0,157.0,89.0,76.0,63.0,106996.0,14372.0,90.0,72.0,56.0,49.0,3.0,7.0,0.0,17.0,8.0,10.0,0.0,17.0,34,19,10701,34019010701,0.0926258992805755,0.0298595031975111,0.0282374100719424,0.0160077815641968,0.0161870503597122,0.0129498788609829,0.0100719424460431,0.008813085362143,0.0005395683453237,0.0012589955323285,0.0,0.0030575539568345,0.0014388489208633,0.0017985747233179,0.0,0.0030575539568345,0.0136690647482014,0.0113311296785711,19.596758376741725,34.46199271946816,48.63311480382664,53.192308525309926,141.84427881959135,inf,75.98841536206604,inf,50.39280196197038
"Census Tract 114, Hunterdon County, New Jersey",4608.0,20.0,1626.0,308.0,1214.0,326.0,858.0,339.0,61875.0,12188.0,27.0,33.0,143.0,101.0,3.0,5.0,0.0,12.0,1041.0,314.0,0.0,12.0,34,19,11400,34019011400,0.3528645833333333,0.0668578216703157,0.2634548611111111,0.0707557680336403,0.005859375,0.0071615034882248,0.0310329861111111,0.0219188166241814,0.0006510416666666,0.0010850731237372,0.0,0.0026041666666666,0.2259114583333333,0.0681494152160625,0.0,0.0026041666666666,0.1861979166666666,0.0735721470186914,11.518031167420556,16.3263736197761,74.29969171167473,42.93659829711919,101.31746614349188,inf,18.33825350978374,inf,24.01998380783261
"Census Tract 115, Hunterdon County, New Jersey",5216.0,174.0,289.0,156.0,54.0,46.0,48.0,64.0,108375.0,9982.0,6.0,7.0,24.0,39.0,0.0,17.0,3.0,6.0,21.0,21.0,0.0,17.0,34,19,11500,34019011500,0.0554064417177914,0.0299650329642835,0.0103527607361963,0.0088257779743557,0.0011503067484662,0.001342573033362,0.004601226993865,0.0074785691817455,0.0,0.0032592024539877,0.0005751533742331,0.0011504667472971,0.0040260736196319,0.0040283131361776,0.0,0.0032592024539877,0.00920245398773,0.0122737782885337,32.87672867170158,51.82399855256074,70.95097205690236,98.80500722387232,inf,121.597458032462,60.82408834361736,inf,81.0790622504967
"Census Tract 103, Hunterdon County, New Jersey",2797.0,173.0,175.0,52.0,33.0,21.0,33.0,24.0,72273.0,8455.0,8.0,8.0,3.0,5.0,0.0,12.0,0.0,12.0,22.0,18.0,0.0,12.0,34,19,10300,34019010300,0.0625670361101179,0.0189898474352663,0.0117983553807651,0.0075434254315015,0.0028602073650339,0.0028656732441993,0.0010725777618877,0.0017888601775056,0.0,0.0042903110475509,0.0,0.0042903110475509,0.0078655702538434,0.0064538293545632,0.0,0.0042903110475509,0.0117983553807651,0.0086115975910434,18.450578645745527,38.86701838797056,60.90644425551388,101.38686760857723,inf,inf,49.87941615007837,inf,44.3707073080015
"Census Tract 105, Hunterdon County, New Jersey",5133.0,16.0,127.0,67.0,28.0,43.0,0.0,17.0,101726.0,15596.0,0.0,17.0,0.0,17.0,24.0,40.0,0.0,17.0,4.0,10.0,0.0,17.0,34,19,10500,34019010500,0.0247418663549581,0.0130530234734854,0.0054548996688096,0.0083771846046564,0.0,0.0033119033703487,0.0,0.0033119033703487,0.0046756282875511,0.0077927274414062,0.0,0.0033119033703487,0.0007792713812585,0.0019481799674604,0.0,0.0033119033703487,0.0,0.0033119033703487,32.07101906966977,93.35668383782368,inf,inf,101.31729978910448,inf,151.97580202089233,inf,inf
"Census Tract 111, Hunterdon County, New Jersey",5587.0,242.0,778.0,268.0,352.0,230.0,36.0,56.0,107813.0,17899.0,179.0,221.0,101.0,96.0,0.0,17.0,0.0,17.0,72.0,93.0,0.0,17.0,34,19,11100,34019011100,0.139251834616073,0.0483462292228777,0.0630034007517451,0.0412573484960803,0.032038661177734,0.0395804481651242,0.0180776803293359,0.0172005781063787,0.0,0.0030427778772149,0.0,0.0030427778772149,0.0128870592446751,0.0166551416011865,0.0,0.0030427778772149,0.0064435296223375,0.0100271533596913,21.105506494574804,39.80809720357848,75.10008792465715,57.840819693844416,inf,inf,78.56490723220956,inf,94.59930060890888
"Census Tract 112.01, Hunterdon County, New Jersey",7107.0,280.0,594.0,182.0,99.0,90.0,0.0,17.0,166208.0,27640.0,12.0,19.0,87.0,87.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,34,19,11201,34019011201,0.0835795694385816,0.0258193908222628,0.0139299282397636,0.0126754575513088,0.0016884761502743,0.0026742480727943,0.0122414520894892,0.0122509489037689,0.0,0.0023920078795553,0.0,0.0023920078795553,0.0,0.0023920078795553,0.0,0.0023920078795553,0.0,0.0023920078795553,18.7793242018792,55.31575746348093,96.28105903419171,60.83743413275038,inf,inf,inf,inf,inf
"Census Tract 113.03, Hunterdon County, New Jersey",4661.0,301.0,552.0,217.0,270.0,181.0,54.0,60.0,89583.0,24865.0,72.0,80.0,81.0,48.0,0.0,12.0,0.0,12.0,117.0,152.0,0.0,12.0,34,19,11303,34019011303,0.1184295215618966,0.0471805312058225,0.0579274833726668,0.0390126357319078,0.0154473288993778,0.0171926638345545,0.0173782450118,0.0103591885081133,0.0,0.0025745548165629,0.0,0.0025745548165629,0.0251019094614889,0.0326512924993778,0.0,0.0025745548165629,0.0115854966745333,0.0128944978759159,24.217926077082392,40.94064958829735,67.65873533676036,36.23714033270748,inf,inf,79.07290901701613,inf,67.65873533676036
"Census Tract 116, Hunterdon County, New Jersey",5069.0,140.0,350.0,179.0,234.0,169.0,101.0,150.0,115305.0,15912.0,49.0,49.0,0.0,17.0,0.0,17.0,0.0,17.0,185.0,167.0,0.0,17.0,34,19,11600,34019011600,0.0690471493391201,0.0353641397561276,0.0461629512724403,0.0333642786906606,0.0096666009074768,0.0096702870530775,0.0,0.0033537186821858,0.0,0.0033537186821858,0.0,0.0033537186821858,0.0364963503649635,0.0329607705706533,0.0,0.0033537186821858,0.0199250345235746,0.0295967519330323,31.13518444182564,43.93617766423992,60.81345458972807,inf,inf,inf,54.90122271342872,inf,90.29819467846823
"Census Tract 113.01, Hunterdon County, New Jersey",6659.0,363.0,649.0,266.0,125.0,91.0,74.0,100.0,170111.0,18614.0,44.0,43.0,49.0,47.0,0.0,17.0,0.0,17.0,32.0,53.0,0.0,17.0,34,19,11301,34019011301,0.0974620813936026,0.0402977055171257,0.0187715873254242,0.0137039740205699,0.0066075987385493,0.006467464236116,0.0073584622315663,0.0070695062187822,0.0,0.0025529358762576,0.0,0.0025529358762576,0.0048055263553086,0.0079634628816653,0.0,0.0025529358762576,0.0111127796966511,0.0150294834430752,25.134991034937087,44.37921605007909,59.50102838946783,58.40312872758647,inf,inf,100.73841057942556,inf,82.2158303190983
"Census Tract 7004.01, Burlington County, New Jersey",1923.0,141.0,110.0,76.0,21.0,18.0,32.0,36.0,76458.0,16154.0,7.0,10.0,14.0,15.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,34,5,700401,34005700401,0.0572022880915236,0.0397435151840494,0.0109204368174727,0.0093945600873399,0.0036401456058242,0.0052070531228142,0.0072802912116484,0.007818556328894,0.0,0.0062402496099844,0.0,0.0062402496099844,0.0,0.0062402496099844,0.0,0.0062402496099844,0.016640665626625,0.0187604686576191,42.236407681087066,52.29624851050711,86.9575610522945,65.28477559905845,inf,inf,inf,inf,68.53415886892395
"Census Tract 7040.06, Burlington County, New Jersey",2232.0,148.0,399.0,112.0,69.0,41.0,14.0,16.0,94931.0,18008.0,34.0,30.0,18.0,13.0,0.0,12.0,0.0,12.0,17.0,22.0,0.0,12.0,34,5,704006,34005704006,0.178763440860215,0.0515602413133274,0.0309139784946236,0.0184831952024241,0.0152329749103942,0.0134787598980077,0.0080645161290322,0.0058488690432807,0.0,0.0053763440860215,0.0,0.0053763440860215,0.0076164874551971,0.0098695609058791,0.0,0.0053763440860215,0.0062724014336917,0.0071805141896523,17.53356927445466,36.34596862852804,53.78972303299372,44.088739292815255,inf,inf,78.77296600007926,inf,69.59143582850193
"Census Tract 7003.04, Burlington County, New Jersey",2533.0,120.0,119.0,53.0,27.0,21.0,24.0,33.0,90156.0,9454.0,14.0,14.0,0.0,12.0,0.0,12.0,0.0,12.0,13.0,14.0,0.0,12.0,34,5,700304,34005700304,0.046979865771812,0.0210418437270673,0.0106592972759573,0.0083059295600158,0.0055270430319778,0.0055332418871463,0.0,0.004737465455981,0.0,0.004737465455981,0.0,0.004737465455981,0.0051322542439794,0.005532388375715,0.0,0.004737465455981,0.0094749309119621,0.0130357604871422,27.22739657258388,47.36895097494141,60.85845288815308,inf,inf,inf,65.52976271071407,inf,83.63622419942087
"Census Tract 7012.03, Burlington County, New Jersey",2103.0,191.0,236.0,101.0,95.0,56.0,59.0,66.0,70662.0,12272.0,27.0,30.0,40.0,36.0,19.0,30.0,0.0,12.0,9.0,15.0,0.0,12.0,34,5,701203,34005701203,0.1122206371849738,0.0490962062269062,0.0451735615786971,0.026942838187028,0.0128388017118402,0.0143129127303355,0.019020446980504,0.017205345343463,0.0090347123157394,0.0142889153590782,0.0,0.0057061340941512,0.0042796005706134,0.0071432501748803,0.0,0.0057061340941512,0.0280551592962434,0.0314870053535259,26.5955699590912,36.25710363610303,67.77002245163936,54.989120451828086,96.14330187215312,inf,101.46744422676996,inf,68.22644094427383
"Census Tract 7003.05, Burlington County, New Jersey",5143.0,199.0,179.0,78.0,13.0,19.0,0.0,17.0,113200.0,12781.0,0.0,17.0,13.0,19.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,34,5,700305,34005700305,0.0348045887614233,0.015225919290543,0.0025277075636787,0.0036956362688587,0.0,0.0033054637371184,0.0025277075636787,0.0036956362688587,0.0,0.0033054637371184,0.0,0.0033054637371184,0.0,0.0033054637371184,0.0,0.0033054637371184,0.0,0.0033054637371184,26.593843850932316,88.87845373271244,inf,88.87845373271244,inf,inf,inf,inf,inf
